id_manutencao,id_rebocador,data_manutencao,tipo_manutencao,componente_afetado,custo_reparo_reais,dias_inativo
3349,65,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,61560,5
3350,66,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,31488,10
3351,67,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,56499,11
3352,68,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,75621,12
3353,69,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,77266,9
3354,72,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,33349,12
3355,73,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,65552,9
3356,77,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,48502,9
3357,80,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,39460,5
3358,2,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,36491,9
3359,5,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,58329,12
3360,6,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,82786,12
3361,8,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,49036,9
3362,9,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,73979,10
3363,11,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,55199,11
3364,15,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,59355,12
3365,16,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,49004,9
3366,18,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,80237,5
3367,20,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,74248,8
3368,21,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,64064,10
3369,22,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,61871,6
3370,23,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,29143,7
3371,24,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,75175,8
3372,25,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,82466,7
3373,29,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,37950,7
3374,33,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,87789,7
3375,35,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,28160,7
3376,37,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,66831,9
3377,40,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,62057,6
3378,41,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,27159,5
3379,43,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,62114,11
3380,44,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,70989,9
3381,46,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,52032,8
3382,48,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,32187,12
3383,49,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,89697,12
3384,50,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,35149,5
3385,52,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,82807,12
3386,56,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,31815,10
3387,57,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,62239,11
3388,58,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,43700,8
3389,59,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,72899,10
3390,61,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,73182,8
3391,62,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,37360,10
3392,63,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,41163,9
3393,70,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,31547,12
3394,74,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,67635,8
3395,75,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,37662,6
3396,7,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,50032,6
3397,27,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,45372,5
3398,28,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,42446,7
3399,32,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,77967,8
3400,47,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,48729,7
3401,51,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,66359,9
3402,54,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,66017,9
3403,65,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,38200,8
3404,68,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,72174,10
3405,69,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,78923,7
3406,73,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,63407,9
3407,77,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,58755,5
3408,1,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,84449,5
3409,2,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,56330,9
3410,3,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,79027,11
3411,4,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,58159,7
3412,10,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,39099,6
3413,11,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,42309,12
3414,13,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,63181,11
3415,14,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,50979,5
3416,15,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,72223,6
3417,20,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,62555,11
3418,24,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,69990,11
3419,26,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,83930,9
3420,29,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,63437,12
3421,30,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,70346,6
3422,31,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,26265,10
3423,34,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,29573,7
3424,36,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,85056,5
3425,37,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,28596,9
3426,40,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,32313,8
3427,41,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,83592,7
3428,43,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,71464,11
3429,48,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,42693,12
3430,50,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,76567,11
3431,52,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,74572,10
3432,56,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,30626,5
3433,60,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,25394,11
3434,63,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,46201,6
3435,64,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,50467,6
3436,70,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,52874,11
3437,71,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,74447,11
3438,75,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,62583,8
3439,76,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,73536,7
3440,78,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,54821,11
3441,79,2024-11-12,Corretiva Nao Planejada,Sistema Elétrico,34519,10
3442,2,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,73858,6
3443,11,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,46953,12
3444,12,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,79707,10
3445,15,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,34810,7
3446,17,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,84030,6
3447,19,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,43443,5
3448,20,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,78780,7
3449,24,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,86329,5
3450,29,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,64502,11
3451,37,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,29393,12
3452,38,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,35655,5
3453,39,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,62130,6
3454,40,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,62122,5
3455,41,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,49944,8
3456,42,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,83060,12
3457,43,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,31349,7
3458,45,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,32035,11
3459,48,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,37757,10
3460,50,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,46449,8
3461,52,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,78889,6
3462,53,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,82302,5
3463,55,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,82845,9
3464,56,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,66878,7
3465,63,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,87568,7
3466,66,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,66359,5
3467,67,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,40250,5
3468,70,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,61727,12
3469,72,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,62546,12
3470,75,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,53019,12
3471,80,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,46712,11
3472,5,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,39813,9
3473,6,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,28485,11
3474,8,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,50566,12
3475,9,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,35604,5
3476,16,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,53121,9
3477,18,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,60324,7
3478,21,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,70479,5
3479,22,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,34058,11
3480,23,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,58518,8
3481,25,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,84304,5
3482,33,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,27402,11
3483,35,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,38460,8
3484,44,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,54058,9
3485,46,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,45753,6
3486,49,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,53499,12
3487,57,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,77962,6
3488,58,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,68725,5
3489,59,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,79022,5
3490,61,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,42326,7
3491,62,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,61352,9
3492,74,2024-11-13,Corretiva Nao Planejada,Sistema Elétrico,61320,5
3493,2,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,31139,7
3494,7,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,44680,6
3495,11,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,27684,5
3496,12,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,83908,8
3497,15,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,78059,5
3498,17,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,89974,11
3499,19,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,89431,7
3500,20,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,77013,5
3501,24,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,80075,10
3502,27,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,81551,8
3503,28,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,42674,5
3504,29,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,69901,6
3505,32,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,76317,10
3506,37,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,72110,12
3507,38,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,42423,6
3508,39,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,35534,8
3509,40,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,56605,12
3510,41,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,25615,5
3511,42,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,60241,8
3512,43,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,35373,6
3513,45,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,51936,11
3514,47,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,35972,9
3515,48,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,89113,5
3516,50,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,34738,5
3517,51,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,83906,10
3518,52,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,65725,8
3519,53,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,44348,5
3520,54,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,89126,8
3521,55,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,52252,7
3522,56,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,29506,7
3523,63,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,47500,10
3524,65,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,27514,5
3525,66,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,84973,5
3526,67,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,64492,12
3527,68,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,54530,10
3528,69,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,36358,6
3529,70,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,33744,10
3530,72,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,42191,7
3531,73,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,63403,8
3532,75,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,78659,12
3533,77,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,78532,9
3534,80,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,66054,5
3535,5,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,85944,8
3536,6,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,43944,11
3537,8,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,31105,12
3538,9,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,59272,7
3539,16,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,27466,11
3540,18,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,73277,9
3541,21,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,83052,10
3542,22,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,49177,6
3543,23,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,43183,10
3544,25,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,45373,11
3545,33,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,72737,12
3546,35,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,55645,5
3547,44,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,56822,12
3548,46,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,26852,11
3549,49,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,69612,12
3550,57,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,39835,7
3551,58,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,28178,9
3552,59,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,65587,7
3553,61,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,36404,12
3554,62,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,41573,11
3555,74,2024-11-14,Corretiva Nao Planejada,Sistema Elétrico,26550,7
3556,7,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,71636,8
3557,12,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,56527,5
3558,17,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,68588,5
3559,19,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,63655,6
3560,27,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,75569,6
3561,28,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,72357,10
3562,32,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,60283,7
3563,38,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,28557,5
3564,39,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,49496,9
3565,42,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,62494,9
3566,45,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,62411,5
3567,47,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,74943,12
3568,51,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,27013,10
3569,53,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,72647,9
3570,54,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,77009,12
3571,55,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,47309,7
3572,65,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,85065,6
3573,66,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,86205,12
3574,67,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,26722,5
3575,68,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,63208,12
3576,69,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,60274,8
3577,72,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,54954,11
3578,73,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,79349,5
3579,77,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,27941,8
3580,80,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,75334,8
3581,5,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,73895,5
3582,6,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,80040,9
3583,8,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,35374,12
3584,9,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,65761,12
3585,16,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,78344,8
3586,18,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,36840,6
3587,21,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,38287,6
3588,22,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,84337,11
3589,23,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,32251,5
3590,25,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,33969,8
3591,33,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,57609,11
3592,35,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,67873,9
3593,44,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,62467,10
3594,46,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,68066,6
3595,49,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,58700,11
3596,57,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,49951,6
3597,58,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,53741,8
3598,59,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,86202,9
3599,61,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,85588,10
3600,62,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,64622,5
3601,74,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,67650,7
3602,1,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,51980,5
3603,3,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,67172,9
3604,4,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,66256,10
3605,10,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,68759,10
3606,13,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,62119,12
3607,14,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,36154,11
3608,26,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,50818,8
3609,30,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,53750,5
3610,31,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,78793,8
3611,34,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,31614,7
3612,36,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,54943,8
3613,60,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,56171,11
3614,64,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,51340,12
3615,71,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,25593,5
3616,76,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,31812,5
3617,78,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,75588,11
3618,79,2024-11-15,Corretiva Nao Planejada,Sistema Elétrico,37141,9
3619,7,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,39559,5
3620,12,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,60701,10
3621,17,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,26936,10
3622,19,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,44429,7
3623,27,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,60873,9
3624,28,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,86388,5
3625,32,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,74504,10
3626,38,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,76320,8
3627,39,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,72452,9
3628,42,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,37963,5
3629,45,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,69903,11
3630,47,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,89304,10
3631,51,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,74346,6
3632,53,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,85012,8
3633,54,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,25155,6
3634,55,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,35840,8
3635,65,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,45945,10
3636,66,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,56089,12
3637,67,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,50096,7
3638,68,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,26927,12
3639,69,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,44880,11
3640,72,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,87480,11
3641,73,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,65535,6
3642,77,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,60027,10
3643,80,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,28457,10
3644,2,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,61057,7
3645,11,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,89648,12
3646,15,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,27679,10
3647,20,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,70100,9
3648,24,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,64780,9
3649,29,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,88170,10
3650,37,2024-11-16,Corretiva Nao Planejada,Sistema Elétrico,67847,7
